"ID","TEXT","CREATED_AT","RETWEET_COUNT","FAVOURITE_COUNT","CATEGORY","SENTIMENT"
"1468368639220981760","b'Teacher Posts People with Religious Vaccine Exemptions Deserve to Die https://t.co/rqAQRc205j #MAGA #tcot #pjnet'","Tue Dec 07 23:55:39 +0000 2021","0","0","a","n"
"1468368637417463810","b'Or due to vaccine. https://t.co/vsgm4MjDXA'","Tue Dec 07 23:55:38 +0000 2021","0","0","nc","nu"
"1468368628550709257","b'Excellent \xf0\x9f\xa7\xb5 re vaccine and antibody escape \xe2\x80\xa6there is still lots of hope and optimism !! Boosters are the key!! #Pfizer https://t.co/hEjgiEH6eC'","Tue Dec 07 23:55:36 +0000 2021","0","3","o","p"
"1468368625182543880","b'Some teens may get a Covid-19 vaccine booster soon, but younger kids might not get one at all https://t.co/gsA7y3I10G'","Tue Dec 07 23:55:35 +0000 2021","0","0","a","nu"
"1468368617720844288","b'Omicron's spread | 50K school children have tested positive https://t.co/yruLjoRPzN'","Tue Dec 07 23:55:34 +0000 2021","0","0","a","n"
"1468368601170292739","b'A report out of South Africa offered a first glimpse at how vaccinated people might fare against the fast-spreading Omicron variant of the coronavirus.\nhttps://t.co/MiTV2vAvRe'","Tue Dec 07 23:55:30 +0000 2021","0","0","a","nu"
"1468368585190178816","b'via @NYTimes: Laboratory experiments in South Africa found Omicron \xe2\x80\x9cseems to dull the power of the Pfizer-BioNTech vaccine, but also hinted that people who have received a booster shot might be better protected.\xe2\x80\x9d  https://t.co/uSbXuLsnQo'","Tue Dec 07 23:55:26 +0000 2021","0","1","a","nu"
"1468368570128154625","b'So it is nearly 2022 and we have been dealing with #Covid19 for what, nearly 2 yrs? And it seems many have not clocked on, well moving forward, I will assume anyone pushing mandatory vaccines and vaccine passports are either shills or bots.\n\n#COVID19 #Covid19UK https://t.co/PlWOPW0Rzs'","Tue Dec 07 23:55:22 +0000 2021","0","1","r","n"
"1468368546715602948","b'Judge issues nationwide injunction against Biden's vaccine mandate for federal contractors.     https://t.co/mnDzvHYYEV https://t.co/aqXvybRUbg'","Tue Dec 07 23:55:17 +0000 2021","0","0","r","n"
"1468368535063830531","b'Updated: B.C. health officials reported 326 new cases of COVID-19, bringing the total of active cases in the province to 2,814.  https://t.co/X7PJHDyNYI'","Tue Dec 07 23:55:14 +0000 2021","0","3","a","n"
"1468368525223817220","b'Board President\xe2\x80\x99s Statement on Preliminary Injunction Prohibiting Enforcement of Vaccine Mandate for Federal Contractors\n\nRead President Liebich's full statement here: https://t.co/3xI72E6kbM https://t.co/6Cro4Fvvy9'","Tue Dec 07 23:55:12 +0000 2021","0","0","r","nu"
"1468368523458228227","b'Half of Americans Are against @POTUS  #Vaccine-or-Test #Mandate for Private Sector (Fixed your headline for the #Freedom loving #Americans, instead of the sheep you coddle). https://t.co/LUT3iqIIEC'","Tue Dec 07 23:55:11 +0000 2021","0","0","p","nu"
"1468368512234233856","b'Pfizer vaccine \xe2\x80\x98may be up to 40 times less effective\xe2\x80\x99 against omicron variant, early study suggests https://t.co/Q8DBJLv2il via @Yahoo'","Tue Dec 07 23:55:08 +0000 2021","1","2","a","nu"
"1468368508006408192","b'\xe2\x80\x9cEarly data suggests the Pfizer vaccine may be up to 40x less effective against the Omicron variant than previous variants\xe2\x80\x9d\n- from Sky ticker\n\nWhat a scaremongering, too early to tell, largely irrelevant statement from MSM!!'","Tue Dec 07 23:55:07 +0000 2021","0","0","o","p"
"1468368504940220416","b'Omicron greatly reduces antibody protection in Pfizer vaccine recipients, study\n\nhttps://t.co/mBJPJfsdn3'","Tue Dec 07 23:55:07 +0000 2021","0","0","a","nu"
"1468368502708858881","b'Canadian, protein-based and, like the Novavax and Sanofi Pasteur ones, showing better results and promise than the mRNA vaccines.\n***********************************\nWorld\xe2\x80\x99s first plant-based Covid vaccine a step closer to launch https://t.co/9PYBvJMfeK'","Tue Dec 07 23:55:06 +0000 2021","0","0","a","nu"
"1468368501261877256","b'Joe Manchin joins GOP, moves to block Biden's vaccine mandate for businesses.\nAND THE GQP ARE BITCHING ABOUT THE NUMBER OF PEOPLE THAT HAVE THE VIRUS. THEY BASICALLY TELL THEM NOT TO GET IT. THEN THEY GET SICK AND DIE. GQP BLAMES BIDEN !!! WTF !!!\n\nhttps://t.co/rTYUHael9h'","Tue Dec 07 23:55:06 +0000 2021","1","2","p","p"
"1468368499483492352","b'MOST READ TODAY #2: Update on Vaccine Mandates for Businesses, Health Workers and Federal Contractors https://t.co/9DGjTCayST'","Tue Dec 07 23:55:05 +0000 2021","1","0","a","nu"
"1468368498120441861","b'I spoke to a vaccinated friend who's mom had blood clot and stroke. My friend says it was not the vaccine. These people are in huge denial. My friend is about to go get booster now.'","Tue Dec 07 23:55:05 +0000 2021","0","0","o","n"
"1468368493812854786","b'[Full Show] Biden's Vaccine Mandate Keeps Getting Stalled, But He's Gambling On Mass Confusion, Compliance via @NationalFile https://t.co/yaBqoiteTP'","Tue Dec 07 23:55:04 +0000 2021","1","2","r","nu"
"1468368483855515648","b'Commentary: From vaccine misinformation to random internet outages to yet another T-Mobile data breach, this year had some grim days.\n\nhttps://t.co/WajqNw9BnD'","Tue Dec 07 23:55:02 +0000 2021","0","0","nc","nu"
"1468368483587088386","b'Mitch McConnell spent the Trump years putting these judges all over the country.  \n\nhttps://t.co/Cye60dTN2z'","Tue Dec 07 23:55:02 +0000 2021","1","1","o","p"
"1468368463160881155","b'MU, KU, K-State and Wichita State paused their vaccine mandates after a federal court ruling https://t.co/ytsMPf44AU'","Tue Dec 07 23:54:57 +0000 2021","1","3","r","n"
"1468368456051351552","b'This why we need to resist vaccine mandates and passports! https://t.co/TizKAQRb4d'","Tue Dec 07 23:54:55 +0000 2021","0","1","r","n"
"1468368445863600131","b'Kyrie considering a beetroot and kale based vaccine . Send him to Siberia'","Tue Dec 07 23:54:53 +0000 2021","0","0","o","nu"
"1468368444525535238","b'Medicago's COVID vaccine prevents serious illness in study : Shots - Health News - NPR https://t.co/lzxXwFwQcs'","Tue Dec 07 23:54:52 +0000 2021","0","0","a","nu"
"1468368433825861646","b''Whitmer, in her strongest public remarks to date about President Joe Biden\'s vaccine mandate for employers, said Monday that the requirement is 'a problem' for her and state government, according to a published report.' https://t.co/qn8wW6AtZg'","Tue Dec 07 23:54:50 +0000 2021","0","1","r","n"
"1468368429824430080","b'It's my second dose vaccine today. IA muna, hehe :&gt;'","Tue Dec 07 23:54:49 +0000 2021","0","0","e","p"
"1468368427291009029","b'I am a firm believer that nobody is truly lost. I genuinely believe everyone can be woken up and be shown the world as it truly has become. Even if someone checks all the vitue signalling boxes with pronouns/vaccine status; I will still speak normally in hopes I can help them'","Tue Dec 07 23:54:48 +0000 2021","0","0",o","n"
"1468368405879300098","b'BREAKING:\xc2\xa0Federal judge blocks Biden's last remaining COVID vaccine mandate rule on contractors: Warns would have 'vast economic and political significance''","Tue Dec 07 23:54:43 +0000 2021","2225","13355","r","n"
"1468368398123941889","b'Your vaccine is transitory https://t.co/M19sdBY8MI'","Tue Dec 07 23:54:41 +0000 2021","1","29","c","n"
"1468368394416279559","b'Protesters in Luxembourg Invade A Vaccine Passport Only Market https://t.co/qzCf6wrBB6'","Tue Dec 07 23:54:40 +0000 2021","0","0","a","n"
"1468368391819911168","b'Xmas party Downing St bla bla all a distraction \xe2\x80\xa6 will be used to enforce more tyranny probably vaccine passports going by tomorrow\xe2\x80\x99s controlled censored press .'","Tue Dec 07 23:54:40 +0000 2021","0","1","c","n"
"1468368376984707074","b'It ain't just the US: Man in Germany suspected of killing his family and himself over fake vaccine certificate fears https://t.co/CY1WWNGEvB'","Tue Dec 07 23:54:36 +0000 2021","0","0","a","n"
"1468368373234941956","b'The Biden Administration continues to lose, consistently, in court on their vaccine mandate.  It will be stayed until after the Supreme Court's spring session.  \n\nIt's time for Biden to give it up and pursue it legislatively, and it will lose there as well. https://t.co/BVVj5iPJVZ'","Tue Dec 07 23:54:35 +0000 2021","0","2","p","n"
"1468368372085792777","b'Talked to a friend today. Said his son, who is in the military, has until tomorrow to get the vaccine or they are going to hand him his discharge papers. Are we serious right now!? You are gonna treat the ones who defend this country like that!? This has got to end..!'","Tue Dec 07 23:54:35 +0000 2021","0","0","r","n"
"1468368370777088002","b'Legendary musician Van Morrison, who is now being prosecuted by the government for speaking out against the vaccine and CHINA PEST restrictions.\nVan Morrison was sued by Health Minister after CHIN PEST\xe2\x80\x99s criticism and pandemic restrictions.\nhttps://t.co/r5y87cORab'","Tue Dec 07 23:54:35 +0000 2021","0","0","r","n"
"1468368348325027847","b'Undertaker Issues Emergency Warning Concerning Vaccine Deaths@RealAlexJones https://t.co/SuFAD9PlYX'","Tue Dec 07 23:54:29 +0000 2021","1","1","a","n"
"1468368331312828417","b'The union for L.A. County sheriff\'s deputies says the Board of Supervisors 'lacks legal authority' to suspend or fire them for not complying with the county\'s vaccine mandate https://t.co/wqnQWacUAG'","Tue Dec 07 23:54:25 +0000 2021","11","50","r","nu"
"1468368305148903425","b'Petition: Open a Public Inquiry into Covid-19 Vaccine Safety https://t.co/Axg9rPmxtl'","Tue Dec 07 23:54:19 +0000 2021","0","0","a","nu"
